N,P,K,temperature,humidity,ph,rainfall,label
52,98,90,22.245879383094717,84.93824212715319,6.9650573522519466,192.34142727335637,maize
94,52,39,28.299465878998053,59.512253396923555,7.906926447664318,124.6695001087827,maize
95,79,34,34.5774740713258,56.17943894032238,8.099519313915163,221.81561747386473,wheat
60,69,84,19.137334220356824,70.76923807993444,7.592969260912806,136.4557985189603,barley
83,96,60,33.38436831355998,62.44848330668068,5.753423035511805,148.60177914521293,barley
81,91,77,20.472340120273618,76.41259123098311,4.748595391416623,186.32032169665075,rice
96,61,27,15.218892320792479,58.91583967420952,8.890935544728261,334.5084500061165,rice
76,64,99,31.11275119352169,79.35720804082459,7.825472692042876,164.2194232977894,wheat
21,93,91,26.72325830697305,83.46957631982978,5.055646138880095,190.97499988350808,rice
72,83,20,16.769031607805683,68.80041191237603,4.063277076121542,152.7522420804575,barley
49,30,96,20.750343076520252,73.66759904722093,4.93056493160743,340.2080180700498,barley
25,43,46,19.41706562720564,50.67181167351075,6.9165659559269095,161.40825430485543,maize
32,71,42,31.734419162597774,63.453489044050556,5.262337849784362,305.2970338278847,maize
22,34,55,15.768983692499472,85.57973889953725,6.577665190736327,180.5416168250007,rice
44,47,56,29.008888145055565,77.8798142307531,5.502566769080817,283.0155133404189,barley
94,67,97,25.19361112287004,68.601998972294,6.240741989021194,330.9214140216584,maize
25,39,40,31.580694459314945,53.703494333421176,4.721764834885717,233.61567453375906,maize
64,97,39,28.79245241566654,76.7907984171514,6.744973065341712,349.3021671999568,rice
32,33,49,20.48363517186712,83.0373758324148,8.867317427576868,231.6748987033943,rice
91,91,74,28.89123932269775,86.36042116265875,8.436813453256066,132.70317147559317,rice
95,45,57,20.036269358230633,69.13619980379823,5.395598689484515,110.3172032185777,rice
66,70,70,33.47990846630579,53.058292929122864,5.606696636035378,360.9113524876857,barley
75,49,52,32.56525051373205,79.55908216829074,8.500281725361138,164.45694542874833,wheat
85,31,62,24.204474564164883,65.43514075461277,6.849937793796676,253.150504993104,barley
51,66,46,24.389390574529983,52.83152112378736,4.361071644496622,260.9374313935165,barley
91,38,79,31.74731747996121,63.95613499684323,4.023571032171892,283.06676011343956,barley
71,57,31,26.2911426986061,59.00699464068129,8.654401427400366,262.10158173603776,maize
87,77,45,34.957487647898446,57.85854633524373,8.426926810255296,105.4674179363625,wheat
97,28,89,19.977820685307012,59.43964699098681,5.127695984389247,398.75483358655197,maize
38,78,57,28.504336424041863,89.41766312940038,7.360954418388902,371.4561745404179,maize
68,26,30,32.83461484326571,55.174546281066405,7.480574422646647,186.3440221077159,rice
22,84,46,21.9477187184644,80.46061391028482,4.3017565594233504,244.77082759693636,maize
90,31,56,17.590895772064208,60.81184639630307,7.417372663721758,373.70885838240923,rice
82,71,76,26.599328588400358,53.39258526328335,6.033767251486285,332.3693725536596,wheat
95,86,56,32.92787414978022,58.87345586301481,8.33434200625864,240.48949339188212,barley
99,60,71,25.523723628688675,76.47087911850484,6.9829565194917755,289.2731502736437,barley
58,72,26,34.63553084406628,70.8547214037859,5.074286709167265,297.8150923687858,wheat
70,91,23,29.78139241133553,87.27516615455396,5.835769806243366,228.27886232896648,maize
92,20,94,30.05241518324824,88.75586525236106,8.889874259935326,185.7958930089663,barley
84,67,79,34.41421414019473,78.66412766967176,8.35169930725896,156.14032043172193,wheat
76,67,84,32.51469426507701,82.19908699979625,4.513468054675651,344.2427763029706,wheat
64,36,37,29.60606544751728,82.8143210794399,8.090975390180851,251.45453553150452,maize
52,24,23,17.358375484584066,57.14244677517608,6.048195268984436,326.1719081238954,maize
94,42,37,32.016246175096136,76.3517726971169,6.867794656308304,314.91938643600497,barley
63,24,42,30.50940240149867,79.92187016783853,4.730089972305522,113.93874045031382,wheat
87,60,62,29.503814401297628,79.00158390450224,8.330531844494041,359.1603223109736,barley
95,51,89,22.554580100632577,62.19006227329037,8.316992733915644,364.6625511312613,barley
73,54,73,15.990110877148433,61.55501280492192,4.297963210207268,308.8977482146372,barley
27,62,55,16.789974413554877,66.30504393819015,8.524287963150066,329.8310405166138,rice
89,73,59,29.142876530900455,71.12961610476825,8.012539372580743,209.8591646916542,maize
49,58,37,20.23234063548531,58.70971058233762,7.38612905617853,141.80553211859288,wheat
29,89,46,23.72346423737391,87.56588523197236,7.104741263570726,362.1740764074016,rice
56,44,61,18.927153050206293,58.190388103165645,7.480085869385904,258.6346748322794,barley
26,92,77,30.96030702580259,88.9061970369981,6.994842183242392,323.2647265618875,maize
27,30,44,27.253135333316628,83.15359887204033,7.835271933941222,366.91836444245706,barley
56,76,76,15.565310443932642,84.22531831044543,6.272163569562309,363.72952591962377,maize
37,90,78,20.69418627197057,71.94952704325996,4.268298146816309,131.71220735376073,barley
26,62,42,25.535722903824833,52.8177543360654,4.893313699551506,196.19743324376128,wheat
80,57,29,23.665254662769392,55.6236422395442,4.0619169849446575,131.39988901944633,wheat
69,99,42,19.36879631296339,54.9904306281399,7.104489451184347,351.6197225013907,barley
48,39,87,30.914111717143054,75.00664896096053,5.383489284747855,307.7962518770021,barley
25,79,67,34.21801480946987,73.61242636649122,5.16088653449645,329.70052684990844,rice
42,52,98,22.937384187426062,61.487586018479625,6.047659213480539,259.2027020987607,barley
80,25,26,20.640857790126574,56.48814101210982,5.549887005230646,157.1883783786514,wheat
49,36,75,20.798841101766378,59.31003188529566,5.229657914423217,149.30239065101716,maize
21,89,26,22.662698148856578,86.28054913661086,7.25368430985198,135.0307167690089,rice
56,41,84,19.612085905638594,54.36813610210049,8.26211235288017,189.41907567554915,maize
25,67,69,25.444582350786007,69.69674743966016,6.767027713334667,310.7366766761194,rice
20,94,96,24.621546849725107,70.00543354898791,4.754019377141478,309.68032929469797,maize
28,21,49,29.145640485451985,50.70195487954192,7.28405743455078,162.4377757528431,rice
94,68,56,32.62403027770908,83.48113735003994,8.673555065485175,246.08949721860327,rice
23,57,61,34.438553805109876,84.26998330938216,5.292007394139452,283.65973966682697,maize
70,83,62,30.116258350957807,85.44748144436038,7.995818287522381,219.97007234573567,rice
35,37,55,15.69876422042001,74.14877008093717,7.576828896629603,201.86691765967248,wheat
98,97,44,34.16825070204,83.53964979288001,6.592601848490574,193.41130697652545,barley
55,98,91,22.884914436337542,78.23393285674945,5.427663285790964,373.83851933309455,barley
31,60,33,27.177559946144818,88.1704888055692,4.898184600268525,159.48206776735844,maize
84,42,48,28.283598419718288,50.463693115394776,6.764869649164637,282.88434277777685,rice
77,93,27,34.88499340530532,60.747958146211005,5.0763239076133235,338.0834879140549,maize
26,21,68,15.428293870494883,64.76723522814953,7.684994091153484,290.15116431988247,maize
88,22,48,22.016599892075703,65.66361560665779,8.300414944735838,307.11490674826655,rice
95,45,70,34.76386258343925,54.9517508999378,6.97735428504626,282.5813700994298,rice
71,84,76,20.544662138365027,87.60478583200737,6.209843057895671,162.73016015704644,maize
55,31,68,27.167367831637783,51.85989431668374,7.713205033734946,101.39945129559364,barley
74,40,66,21.388897764897443,76.09526441753393,7.154788056731119,210.5998019660865,maize
79,69,52,16.692803379977114,85.0068160100598,8.458602362234748,259.9808088522341,rice
51,92,65,28.705639045750356,73.17539446873195,5.174902171278649,275.91661609555956,barley
52,42,56,26.631529736783563,74.38934720786031,7.650516339748207,262.42974159170524,rice
76,47,86,33.84123934100989,71.32612402740153,5.259353157199156,135.4487707626186,barley
55,88,24,17.77142699992097,61.33364642484723,8.422616736889934,328.53917851537574,wheat
89,20,99,31.23503833306626,53.89200630771582,8.39274620363095,241.28778695505304,barley
31,84,48,21.798123309315827,62.639757378967815,4.448543291862432,286.0866694702981,maize
63,47,26,24.6911695326561,70.01086647214355,4.212236864031279,380.7079956425762,wheat
30,68,89,16.21084535226206,59.71020062690156,4.060968895090591,110.5938289000334,barley
58,43,94,27.93978095028752,64.07230278788413,4.829916771661413,333.0942179669396,maize
60,93,99,16.07750005729305,85.0651944198236,8.635410091041027,219.90100539435844,wheat
53,24,45,20.60976927615886,53.97965471926262,6.693617144953318,258.3106988362407,wheat
24,36,85,32.14579834250327,73.09206656800774,5.723493710208192,385.70800162756564,rice
24,90,89,25.522192636431587,83.71935729616568,5.800026911476296,371.9149670827524,wheat
59,30,95,21.043881241528965,79.56743473014217,4.305313112817675,211.4764243519493,barley
52,69,22,27.47945457918241,66.66213177026862,6.709815132618292,329.5976363114806,maize
75,69,63,22.568226130965748,68.64092330782044,7.972306172029406,282.07318453352025,barley
44,88,77,21.4043367069809,83.72246753256144,4.244527745880767,217.13003055047773,rice
55,82,89,15.986622314841608,75.52342823638281,5.381368899455807,168.07436067342235,rice
79,48,46,27.265584689793116,62.97272033350296,7.704768794587813,227.64452746795666,maize
55,28,29,30.752197410943378,60.66927254555401,4.727132057543709,110.24059524870509,wheat
75,30,59,29.757664126414866,70.85818120598361,6.3495059878375395,132.6328665242943,rice
81,80,58,25.33197884514469,61.871534885109135,4.326968414078929,394.3164581984874,rice
93,55,98,17.773625561071192,79.60841016446281,6.332269541586202,121.78726548042445,maize
36,66,47,24.079168396443933,56.065201479955675,6.292401221757627,103.87511507835964,rice
96,87,83,26.45049456012292,69.56623840404677,5.387190602267831,161.9918430435171,wheat
97,27,93,21.59159226608905,57.359285109663396,8.257113424543785,209.15469047569914,wheat
22,66,95,24.69879148783565,89.33789482826407,7.91303467745187,153.83225341472695,rice
52,42,69,28.400312608998192,62.77742243923977,8.557014639161192,120.59709107505451,wheat
50,36,78,16.056874016728514,81.71915919737238,8.871414613098603,133.26918486108178,wheat
56,60,90,22.711211705942667,87.54901940087132,8.416475698264346,155.83119054608906,rice
93,76,84,26.662652137622885,79.888451220526,5.047559438796064,355.192503553812,maize
38,88,22,20.967158040211185,60.337974082439935,8.109213310777635,290.931884215015,rice
77,71,33,34.00070404585023,60.071804555879936,8.550464069175025,390.8681203253824,wheat
68,96,86,33.9195001745459,69.18717057464946,7.375567451275364,149.07294367448182,wheat
81,55,60,28.67869039149756,59.47448395588507,7.954257343897332,125.01216111558855,rice
69,50,50,27.663950149942718,70.14672504048032,8.4524252488727,196.64056640718695,rice
21,77,92,21.277876389817216,56.47823546331998,5.908796748826112,203.95454159347113,maize
37,35,72,23.35059505167627,81.77523965645365,8.837334244958981,303.4516527082004,maize
41,87,79,28.13099761487791,50.84378939576117,6.18123919405262,186.71096418083854,wheat
43,27,43,23.433036046420504,78.66492755360889,5.533050578172672,262.861034746845,wheat
97,69,61,28.066621334718388,85.90580639915882,5.09410037479797,228.76358109935063,wheat
55,65,80,29.981058427767458,81.2819364187585,7.408066550487858,308.5906732739594,maize
21,86,79,24.348716361294844,87.28580771492611,4.282253159986903,179.57904789348,barley
75,50,69,23.530025882005354,58.59593091418274,8.12571505356194,182.9927272396668,wheat
48,55,92,20.32650416046112,89.13785758568497,6.884774609691627,132.87536275626206,wheat
73,50,48,19.332910942444066,79.91373301943902,4.94908121678559,115.7961804179214,maize
62,86,54,32.80569784528706,71.54711074116238,4.325303302492587,237.31195342766125,rice
80,28,50,32.37891704711661,55.718023261965634,7.914013991156853,269.1343011084127,wheat
63,41,66,18.695480208814818,74.95461968293193,5.752497052087997,294.70150542899773,wheat
70,23,50,29.439819613707442,89.71160732222162,7.925998428297379,271.9541541127141,rice
42,58,30,21.960898412667127,52.688331504223726,7.881668591001639,378.3958594045656,barley
29,99,79,20.785207672988385,53.839374035387074,6.442920857932012,309.41161250284915,wheat
61,64,55,15.912361065277231,73.74504525885311,8.24049213841857,114.64243187181225,wheat
77,57,94,31.020017659038835,60.67444253030425,4.608753089522248,121.5918698484007,barley
20,99,95,31.011820519519603,82.43879225225177,6.300428118345249,354.1385237548792,wheat
23,98,84,21.716216997593826,60.30631413844007,8.430353367238194,223.3638637108854,maize
81,51,61,27.56874709860819,61.785548552271536,6.5567833214905855,249.87683657710568,barley
74,47,74,23.04486847914506,83.27024056535333,5.923197540294456,230.87247108682323,wheat
67,49,38,26.571200697280403,83.66172270822472,7.252143025306024,182.85485504432904,wheat
55,82,88,16.80242649644894,87.6144527680409,8.806118327239112,210.49747516433075,wheat
70,91,69,15.074271669097993,56.40451201252933,7.789543609215449,265.4739564416409,barley
46,81,60,19.96067613532485,55.94012322643137,8.940307475177185,399.02969390312273,wheat
99,37,37,15.43320185132433,89.86541670324867,5.549783159352,377.30139844424764,barley
24,63,78,33.364099637617294,61.872856795772954,7.832698547983976,293.2876399645273,wheat
50,31,70,18.66345058064873,85.2377250698059,8.807435403773784,244.99805602959168,barley
66,37,43,25.400459325527876,56.08396651327914,8.805788264085692,238.1935108079799,barley
27,21,28,15.789361435118426,52.43976260379066,4.958542536448227,201.4853056924771,maize
38,94,20,22.036449069720845,66.87357797941762,7.472602603333144,280.0508572628046,maize
49,84,50,29.378500705913424,71.53852770308542,8.597290248693309,176.8637672204195,maize
89,85,47,20.673446803409547,51.20606506801539,8.349539557630699,163.43137707421266,rice
55,49,85,22.133117574789356,73.57282635542951,6.426939742745309,379.827843969344,rice
77,97,96,18.746983456014117,87.38259147499988,6.38256151449459,390.1231254919915,maize
74,53,48,28.028910810132412,83.40674474034068,6.606571369582482,344.36985805834524,rice
82,46,53,28.548805735892138,68.63051120921591,7.6193698312134055,104.43783529494424,barley
61,76,94,20.909921887513235,86.73575612250238,5.540390016389457,202.83173840195087,rice
68,50,86,26.10106366582291,67.68557445690539,7.821875336727621,216.05164278746003,rice
90,95,20,25.78057405122386,77.8742791048855,6.742927810780311,194.0629059884182,rice
75,67,56,33.093881033624555,50.67961990274736,4.488240955501946,330.69310836166403,rice
59,46,48,20.99662919268888,76.09865909277109,7.258943931007886,388.7194250881158,rice
50,29,89,31.99463485075984,50.716146704644125,4.3121366873239975,307.4861442324769,wheat
72,49,40,28.894790164411404,76.6255498692384,7.17355359052595,234.73167010643567,rice
92,53,42,30.87248847989113,61.25927410345196,7.241792338610865,113.19517381682994,maize
